# time, joint_torque_cmds
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-02 -2.046544003398005369e-03 -4.816219182112030950e+01 -1.419994683163207227e+01 1.772174367418454799e-01 -2.797060758527862845e-01 -6.040480736830865505e-01
1.000000000000000021e-02 -2.046544003398005369e-03 -4.816219182112030950e+01 -1.419994683163207227e+01 1.772174367418454799e-01 -2.797060758527862845e-01 -6.040480736830865505e-01
2.000000000000000042e-02 -1.636077478365614585e-03 -4.816740513117444067e+01 -1.418201393360869922e+01 1.309236816935963610e-01 -2.682330062163489348e-01 -2.180972922477394105e-01
2.000000000000000042e-02 -1.636077478365614585e-03 -4.816740513117444067e+01 -1.418201393360869922e+01 1.309236816935963610e-01 -2.682330062163489348e-01 -2.180972922477394105e-01
2.999999999999999889e-02 -1.236958314755635426e-03 -4.816930336484657005e+01 -1.417640142717828056e+01 1.393051056728318304e-01 -2.571908444446143194e-01 -2.088151025530220473e-01
2.999999999999999889e-02 -1.236958314755635426e-03 -4.816930336484657005e+01 -1.417640142717828056e+01 1.393051056728318304e-01 -2.571908444446143194e-01 -2.088151025530220473e-01
4.000000000000000083e-02 -8.533509024654004852e-04 -4.817292156641423162e+01 -1.417204597571494418e+01 1.496795130440933819e-01 -2.465288337298337240e-01 -2.119755138452277254e-01
4.000000000000000083e-02 -8.533509024654004852e-04 -4.817292156641423162e+01 -1.417204597571494418e+01 1.496795130440933819e-01 -2.465288337298337240e-01 -2.119755138452277254e-01
5.000000000000000278e-02 -4.849617082628982618e-04 -4.817836501895036605e+01 -1.416858362896151924e+01 1.603599221960277377e-01 -2.362345517150638841e-01 -2.156637755772706222e-01
5.000000000000000278e-02 -4.849617082628982618e-04 -4.817836501895036605e+01 -1.416858362896151924e+01 1.603599221960277377e-01 -2.362345517150638841e-01 -2.156637755772706222e-01
6.000000000000000472e-02 -1.313934892218735092e-04 -4.818558303772268658e+01 -1.416599303291390299e+01 1.713082228381277439e-01 -2.262971946085882702e-01 -2.194875791237110296e-01
6.000000000000000472e-02 -1.313934892218735092e-04 -4.818558303772268658e+01 -1.416599303291390299e+01 1.713082228381277439e-01 -2.262971946085882702e-01 -2.194875791237110296e-01
7.000000000000000666e-02 2.077336957244337772e-04 -4.819452458304036213e+01 -1.416425872342841785e+01 1.825262672430496003e-01 -2.167062635845911356e-01 -2.234308977463592694e-01
7.000000000000000666e-02 2.077336957244337772e-04 -4.819452458304036213e+01 -1.416425872342841785e+01 1.825262672430496003e-01 -2.167062635845911356e-01 -2.234308977463592694e-01
8.000000000000000167e-02 5.327928358769347568e-04 -4.820514355128597117e+01 -1.416336022865648481e+01 1.940032180392110561e-01 -2.074514931393726114e-01 -2.274863262528718511e-01
