0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.599250559855082830e-22,2.572373401307293580e-03,-2.873681287925141520e-03,3.013078866178489157e-04,-1.878754403298771958e-22,-9.600327385944871504e-19
-6.571461455000262303e-07,7.717120203921882041e-03,-8.621043863775424559e-03,9.037032723914166640e-04,-6.571461455000241127e-07,2.203874621265445337e-07
-4.600015469217544426e-06,1.543416052797984446e-02,-1.724181809784494646e-02,1.806114869451174408e-03,-4.600015469217540191e-06,1.542700413928315267e-06
-1.642839889578648791e-05,2.572298385939669058e-02,-2.873431711287539533e-02,3.005823898521136316e-03,-1.642839889578529190e-05,5.509354957570566593e-06
-4.271189889650397564e-05,3.858199113108868455e-02,-4.309330043657789294e-02,4.496987236652349659e-03,-4.271189889644541517e-05,1.432206883606274787e-05
-9.198527280763610836e-05,5.400753349699875111e-02,-6.030686026767594077e-02,6.268489875665987990e-03,-9.198527280649605622e-05,3.083689499506633375e-05
-1.747373836261330619e-04,7.199265953046091182e-02,-8.035236515575104599e-02,8.301152866976756889e-03,-1.747373836143754585e-04,5.855275814692402904e-05
-3.033897038793358309e-04,9.252559751427910650e-02,-1.031915406439338490e-01,1.056435364562030750e-02,-3.033897037983533012e-04,1.015894828895310477e-04
-4.922597479568535618e-04,1.155880230757802135e-01,-1.287648374816149910e-01,1.301216373789609339e-02,-4.922597475355713036e-04,1.646506619894152882e-04
-7.575048788715808617e-04,1.411531947502235040e-01,-1.569853361751831489e-01,1.557917483415595383e-02,-7.575048770913160156e-04,2.529665656829561287e-04
-1.117043017237507718e-03,1.691840786138283925e-01,-1.877325552896063343e-01,1.817626365800461760e-02,-1.117043010832895851e-03,3.722129274443448672e-04
-1.590449233535341962e-03,1.996316216656572051e-01,-2.208466527642496957e-01,2.068662766272547429e-02,-1.590449213280271338e-03,5.284031502561408519e-04
-2.198831221116371790e-03,2.324333617209312086e-01,-2.561236051776545897e-01,2.296248820624026063e-02,-2.198831163495321931e-03,7.277544379328405432e-04
-2.964692040362811726e-03,2.675125657431677295e-01,-2.933119809125601107e-01,2.482288057699454098e-02,-2.964691890384514583e-03,9.765324766865420263e-04
-3.911794546620337223e-03,3.047780558535553297e-01,-3.321118516998171621e-01,2.605290666961860083e-02,-3.911794184779858637e-03,1.280884068652111919e-03
-5.065047233397543085e-03,3.441248060650538565e-01,-3.721761918721881446e-01,2.640470265500681479e-02,-5.065046415946636640e-03,1.646671599900583144e-03
-6.450434181165727934e-03,3.854352787386284285e-01,-4.131148082802705845e-01,2.560017868671625799e-02,-6.450432437771611363e-03,2.079326179744117424e-03
-8.095010979883923707e-03,4.285813385039023427e-01,-4.545004804955600775e-01,2.333535528271349010e-02,-8.095007446358191278e-03,2.583736595973840262e-03
-1.002698337393191468e-02,4.734264647602115517e-01,-4.958766570004909391e-01,1.928590655706717907e-02,-1.002697652992674306e-02,3.164188369385893471e-03
-1.227587677575454721e-02,5.198279143265378544e-01,-5.367658383499125385e-01,1.311338089922875830e-02,-1.227586404803147381e-02,3.824361567192139256e-03
-1.487279473096172165e-02,5.676384835065766410e-01,-5.766777403550211734e-01,4.471541128501765536e-03,-1.487277191177171706e-02,4.567388931213153813e-03
-1.785075544269982759e-02,6.167075833833791654e-01,-6.151164708331333664e-01,-6.987651067532039961e-03,-1.785071585947077544e-02,5.395968982238343731e-03
-2.124508976837498689e-02,6.668814537253310304e-01,-6.515862199095029395e-01,-2.160872156008771319e-02,-2.124502312448088917e-02,6.312523516413539107e-03
-2.509388290894968426e-02,7.180024697621376628e-01,-6.855952749115348244e-01,-3.972817124873040395e-02,-2.509377369467272884e-02,7.319386005222004027e-03
-2.943844551614422170e-02,7.699076148345075365e-01,-7.166584495033558877e-01,-6.167073430192532985e-02,-2.943827086243545887e-02,8.419006676067668574e-03
-3.432380774084821395e-02,8.224262837989804176e-01,-7.442982139451908008e-01,-8.774627238378435168e-02,-3.432353455394948627e-02,9.614160694925972736e-03
-3.979924141971947354e-02,8.753776429751924937e-01,-7.680449150134427416e-01,-1.182471306257679294e-01,-3.979882258904600401e-02,1.090814689121142635e-02
-4.591883115533720860e-02,9.285678075846226509e-01,-7.874364930860344725e-01,-1.534457981863657505e-01,-4.591820056576585707e-02,1.230496499147411792e-02
-5.274213504913236039e-02,9.817871163428443237e-01,-8.020180670110307330e-01,-1.935927718321568680e-01,-5.274120104532984549e-02,1.380945882413786401e-02
-6.033500121123628462e-02,1.034807794065919051e+00,-8.113416940999377269e-01,-2.389145944116181641e-01,-6.033363804580099687e-02,1.542741123991040256e-02
-6.877063769844513064e-02,1.087382303094805547e+00,-8.149665490551549762e-01,-2.896121116828576647e-01,-6.876867433206461377e-02,1.716557365907012828e-02
-7.813107117442769090e-02,1.139242696408846456e+00,-8.124597239145475713e-01,-3.458590423880291698e-01,-7.812827656170982793e-02,1.903160945281866939e-02
-8.850917132646182739e-02,1.190101301333674089e+00,-8.033978519700445409e-01,-4.078009692044416434e-01,-8.850523498085838270e-02,2.103392601644089518e-02
-1.000114579629689526e-01,1.239653085331628324e+00,-7.873698262069473985e-01,-4.755548109891684083e-01,-1.000059640978028797e-01,2.318136539434168669e-02
-1.127619319181095009e-01,1.287580090370780583e+00,-7.639810493778673717e-01,-5.492087031030042921e-01,-1.127543247382443992e-01,2.548271720035447802e-02
-1.269071487924921249e-01,1.333558380603796722e+00,-7.328599616422225571e-01,-6.288219594123826139e-01,-1.268966854749089268e-01,2.794600920830193902e-02
-1.426226180985725456e-01,1.377268042890620769e+00,-6.936680924578914054e-01,-7.144243791309720093e-01,-1.426083045653182835e-01,3.057751868792178002e-02
-1.601202062197289167e-01,1.418406912718856994e+00,-6.461156051900178721e-01,-8.060135649101819455e-01,-1.601007089709796938e-01,3.338043023107028356e-02
-1.796552046413505133e-01,1.456708814767353477e+00,-5.899851667679699707e-01,-9.035481596426006012e-01,-1.796287300025135036e-01,3.635304682742161730e-02
-2.015293399147229936e-01,1.491966983705314442e+00,-5.251675609710479975e-01,-1.006934189616531805e+00,-2.014934713798614274e-01,3.948645894352312974e-02
-2.260807201059528149e-01,1.524062332480321302e+00,-4.517114894918272117e-01,-1.116001691357537684e+00,-2.260322090497368930e-01,4.276165146139105505e-02
-2.536410309035806998e-01,1.552992965508705359e+00,-3.698844734506076537e-01,-1.230471153496783598e+00,-2.535755562202587354e-01,4.614633496825241293e-02
-2.844227799657099154e-01,1.578893811077718201e+00,-2.802269341607578346e-01,-1.349916885479510498e+00,-2.843347504235322343e-01,4.959263283650323928e-02
-3.182868113524289222e-01,1.602024667913440448e+00,-1.835576885693942784e-01,-1.473748190888033882e+00,-3.181694097363180762e-01,5.303842972947449969e-02
-3.543923161258381027e-01,1.622709484759563781e+00,-8.088897382657311841e-02,-1.601234200492599680e+00,-3.542381443587547807e-01,5.641671654235748401e-02
-3.909617032534695169e-01,1.641274980568688591e+00,2.667550078947618364e-02,-1.731546878097082853e+00,-3.907642940727558134e-01,5.967358449074488397e-02
-4.256714346907958246e-01,1.658140603636176102e+00,1.377795314564697615e-01,-1.863691061069053800e+00,-4.254270681050578706e-01,6.278133133766929108e-02
-4.567284336100900233e-01,1.674087367449377473e+00,2.503253490875499976e-01,-1.996282519381887166e+00,-4.564367696656901896e-01,6.572733907623734551e-02
-4.835993492737571398e-01,1.690356647838136661e+00,3.613276872013911900e-01,-2.127504012743815842e+00,-4.832623187975917944e-01,6.849105114839687536e-02
-5.067174316827740554e-01,1.708348441035454357e+00,4.675709752729437230e-01,-2.255473714133539254e+00,-5.063376490833170207e-01,7.104118638341534731e-02
-5.268210026576609639e-01,1.729217245235062039e+00,5.664517056817962581e-01,-2.378696388791531557e+00,-5.264008510801047036e-01,7.335070329802810540e-02
-5.445705187682298165e-01,1.753681979148328463e+00,6.563391336205834925e-01,-2.496237506197263922e+00,-5.441119326539854972e-01,7.540742602089239854e-02
-5.604560589228841927e-01,1.782051406427118900e+00,7.364655685981053024e-01,-2.607634586922054076e+00,-5.599606200342763795e-01,7.721429830551242157e-02
-5.748205400389831965e-01,1.814334440896060441e+00,8.066478035828776871e-01,-2.712722399422581532e+00,-5.742896375561928890e-01,7.878488675356053184e-02
-5.879016884862297010e-01,1.850347163145068530e+00,8.670387653389494131e-01,-2.811486264574351690e+00,-5.873366568461020343e-01,8.013884549646450861e-02
-5.998656794877181841e-01,1.889790024519669487e+00,9.179633443661252556e-01,-2.903971562019333597e+00,-5.992678990519525462e-01,8.129874910085620188e-02
-6.108304299073480381e-01,1.932297807442321158e+00,9.598255865535368914e-01,-2.990238753449389719e+00,-6.102013943241119120e-01,8.228813280134494867e-02
-6.208814534891132775e-01,1.977471304830226817e+00,9.930616208725531191e-01,-3.070346707714216361e+00,-6.202228095015568377e-01,8.313028776463331215e-02
-6.300828638505713286e-01,2.024898080435871606e+00,1.018118151537451777e+00,-3.144351136725568097e+00,-6.293964281870224609e-01,8.384747718996367338e-02
-6.384851523431188669e-01,2.074166877024230526e+00,1.035443918205702030e+00,-3.212309903433456792e+00,-6.377729096318358604e-01,8.446039285985358636e-02
-6.461306886709484720e-01,2.124878135084681041e+00,1.045487060743416796e+00,-3.274290503296052091e+00,-6.453947742836658730e-01,8.498777299434438770e-02
-6.530575136169493033e-01,2.176651822874895448e+00,1.048694710128060814e+00,-3.330377202515196533e+00,-6.523001855400639704e-01,8.544615283145362561e-02
-6.593018066330851301e-01,2.229133121978533083e+00,1.045513048440354087e+00,-3.380676605985542427e+00,-6.585254105252102974e-01,8.584973735632231429e-02
-6.648993264060566455e-01,2.281996224060951484e+00,1.036387125884415061e+00,-3.425321190795345583e+00,-6.641062577469448724e-01,8.621038663050055451e-02
-6.698860821938276144e-01,2.334946406295336452e+00,1.021760266400262074e+00,-3.464470794597386050e+00,-6.690787488543223915e-01,8.653769876371628089e-02
-6.742984654691346336e-01,2.387720558525540326e+00,1.002073153983118692e+00,-3.498312310183902873e+00,-6.734792532357162242e-01,8.683916991584407497e-02
-6.781730406645255504e-01,2.440086371805830545e+00,9.777627932597784399e-01,-3.527057972509078709e+00,-6.773442833774176997e-01,8.712040774221316286e-02
-6.815461573295801267e-01,2.491840432164517782e+00,9.492615509121299366e-01,-3.550942670799993817e+00,-6.807101124708745399e-01,8.738537508378002583e-02
-6.844535063864927160e-01,2.542805481151491076e+00,9.169964500104931249e-01,-3.570220702958822656e+00,-6.836123362736746811e-01,8.763664383325915630e-02
-6.869297048025836405e-01,2.592827103539433686e+00,8.813888308672142013e-01,-3.585162332760850834e+00,-6.860854630441370894e-01,8.787564362638389248e-02
-6.890079596116471805e-01,2.641770086297105191e+00,8.428544231082275573e-01,-3.596050428861667037e+00,-6.881625821656583986e-01,8.810289516327515780e-02
-6.907198358457413701e-01,2.689514667921833802e+00,8.018038016928022982e-01,-3.603177371281792940e+00,-6.898751358644140685e-01,8.831822268753460048e-02
