0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.599250559855082830e-22,2.572373401307293580e-03,-2.873681287925141953e-03,3.013078866178489157e-04,-1.878754403298771958e-22,-9.600327385944871504e-19
-6.572094634728445533e-07,7.718031508816515160e-03,-8.623527740882232923e-03,9.054103402876364408e-04,-6.572094634728421181e-07,8.589177807997368888e-08
-4.601747614961577692e-06,1.543780650033806795e-02,-1.725175584413848884e-02,1.812944700948632831e-03,-4.602007133312981727e-06,1.005144073807897290e-06
-1.643893561626773344e-05,2.573209991596485391e-02,-2.875916462660773470e-02,3.022899094012477823e-03,-1.644101237154371796e-05,4.171983377167766079e-06
-4.275040205778934661e-05,3.860022205288915487e-02,-4.314299070837812611e-02,4.531127710532192356e-03,-4.275897102695707671e-05,1.167165733896028933e-05
-9.209191312344343133e-05,5.403942475274454288e-02,-6.039377544238619389e-02,6.328187534382157323e-03,-9.211736672051230033e-05,2.626197766116799675e-05
-1.749847440916924945e-04,7.204363802555857621e-02,-8.049127482394477506e-02,8.396519589678618292e-03,-1.750465729142463081e-04,5.136928292157503861e-05
-3.038964572945721692e-04,9.260193611580222472e-02,-1.033994882354073164e-01,1.070702895901890460e-02,-3.040274083184055709e-04,9.107499972150347276e-05
-4.932063405088123837e-04,1.156967826709813796e-01,-1.290609544992225854e-01,1.321516687360849152e-02,-4.934573453729669762e-04,1.500882581944137288e-04
-7.591507922741538286e-04,1.413021378143226869e-01,-1.573905642150164874e-01,1.585668576479573599e-02,-7.595966520997383259e-04,2.336997629236880645e-04
-1.119745001176383542e-03,1.693815496825038236e-01,-1.882692594920094553e-01,1.854332000445678766e-02,-1.120490806131846416e-03,3.477126281295434083e-04
-1.594679733376122956e-03,1.998863930494712005e-01,-2.215381185055965152e-01,2.115872971466797522e-02,-1.595867985231382968e-03,4.983474609621754443e-04
-2.205196126810779738e-03,2.327544473246692114e-01,-2.569934227187083420e-01,2.355511290845175090e-02,-2.207014521815924436e-03,6.921218170764486784e-04
-2.973946914856975647e-03,2.679090115510973091e-01,-2.943833393270600673e-01,2.555091655717187452e-02,-2.976636733843808589e-03,9.357081908591478696e-04
-3.924858709143006288e-03,3.052587214924852299e-01,-3.334067809694196693e-01,2.693003445619505942e-02,-3.928723753738625618e-03,1.235779455388292831e-03
-5.083015489618539044e-03,3.446981563226201861e-01,-3.737148063098454376e-01,2.744275441324180512e-02,-5.088431500120606417e-03,1.598855191134338112e-03
-6.474586560177454826e-03,3.861092053427996884e-01,-4.149146107919603477e-01,2.680851706729503459e-02,-6.482011053975747679e-03,2.031165396545169238e-03
-8.126821441799767995e-03,4.293630297441526911e-01,-4.565757823525944947e-01,2.472030917571618053e-02,-8.136803922327962013e-03,2.538548511703916065e-03
-1.006812893603080579e-02,4.743223336739011420e-01,-4.982381515985709886e-01,2.085029248232500923e-02,-1.008132144064702133e-02,3.126397954210045557e-03
-1.232824872635379307e-02,5.208435865388640895e-01,-5.394203433746016518e-01,1.485612459251870951e-02,-1.234541670499561365e-02,3.799665848714456166e-03
-1.493851348086943330e-02,5.687788356614824625e-01,-5.796280969316124354e-01,6.387398409584401845e-03,-1.496054702192207986e-02,4.562925604722734355e-03
-1.793219011650954570e-02,6.179768147475903639e-01,-6.183615669304488582e-01,-4.908287847787105168e-03,-1.796011555730202269e-02,5.420488156468158958e-03
-2.134488294789064350e-02,6.682831685090786511e-01,-6.551210927209574209e-01,-1.937995261872687766e-02,-2.137987491991933872e-02,6.376561470057258950e-03
-2.521498012361122337e-02,7.195397463167482188e-01,-6.894112441429012250e-01,-3.736867656197434551e-02,-2.525837408322061453e-02,7.435440036875564859e-03
-2.958412822971427311e-02,7.715830394862749353e-01,-7.207432385847939438e-01,-5.920383804476724715e-02,-2.963743351108501234e-02,8.601710326087504480e-03
-3.449772777071205554e-02,8.242419304945787228e-01,-7.486360257767881166e-01,-8.519999775507096362e-02,-3.456264116836160749e-02,9.880458759063917573e-03
-4.000545397185372581e-02,8.773349840199052840e-01,-7.726164395003585206e-01,-1.156542518250301410e-01,-4.008387381387944898e-02,1.127746968107329502e-02
-4.616182297824420605e-02,9.306675447850845107e-01,-7.922188328099660781e-01,-1.508438913856458563e-01,-4.625586358861083491e-02,1.279940117193500981e-02
-5.302684362601112200e-02,9.840289254796612539e-01,-8.069845733895874007e-01,-1.910242646633053820e-01,-5.313884999269555265e-02,1.445392582128429519e-02
-6.066682045814206226e-02,1.037189978786602573e+00,-8.164617086451296801e-01,-2.364268143740164141e-01,-6.079938282007108646e-02,1.624982161628295979e-02
-6.915540534711148157e-02,1.089901357123829406e+00,-8.202050426879236023e-01,-2.872573382227425753e-01,-6.931137327867321896e-02,1.819699494722515354e-02
-7.857503285261177584e-02,1.141892775450868314e+00,-8.177768217127100447e-01,-3.436945752623502548e-01,-7.875752824519101358e-02,2.030641366815597038e-02
-8.901891607747813850e-02,1.192873608042793299e+00,-8.087482211881621419e-01,-4.058892370201619970e-01,-8.923134416647790501e-02,2.258992336227682793e-02
-1.005938189467277533e-01,1.242535171844107111e+00,-7.927018918747381626e-01,-4.739635581714127799e-01,-1.008398761652735676e-01,2.505991441320990637e-02
-1.134238429568609069e-01,1.290555082598244807e+00,-7.692359845096519155e-01,-5.480113101976672452e-01,-1.137075198431545253e-01,2.772880062510983332e-02
-1.276554396294824756e-01,1.336604126301384365e+00,-7.379703792859452216e-01,-6.280979688590527799e-01,-1.279810161712059691e-01,3.060826069910382516e-02
-1.434637138450161331e-01,1.380356181635219226e+00,-6.985563479900521733e-01,-7.142603129734942380e-01,-1.438357433865699031e-01,3.370817997919722808e-02
-1.610596606488505222e-01,1.421501862146745676e+00,-6.506916076753330724e-01,-8.065041255440581480e-01,-1.614829367307668573e-01,3.703521021684794828e-02
-1.806969271708944724e-01,1.459766668597965555e+00,-5.941436149235963526e-01,-9.047978868264406893e-01,-1.811764255920214339e-01,4.059084309375247945e-02
