1.267326018528744935e+00,1.678806110969620180e+00,2.291126165056543318e+00,-8.137482346059832228e-01,2.648853700555347523e-01,-1.871023999736722565e-01
1.347864579563715193e+00,-2.116172757199066556e-01,-1.683419482555488011e+00,-1.256995405639297569e+00,2.224359435407079755e-01,9.819709002068299775e-03
1.150741852161646817e+00,1.454555343396524147e+00,-2.967905984266785424e+00,-1.619121465490998002e+00,4.200324007671393245e-01,-9.350380002278916788e-03
1.991553388468054298e+00,3.068968397578677898e+00,-1.309184913405164075e+00,1.398979347508332305e+00,-4.207394797815769416e-01,-1.880480292812396204e-02
2.854613808912140893e+00,-2.148285288455140662e+00,9.424955480800518703e-01,-1.968918938866760060e+00,-1.283624324392988347e+00,3.628013625770171169e-02
-2.447903993326257410e+00,2.661077238212796292e+00,2.397731062014505088e-01,3.117722970550664829e-01,-2.259926151294755936e+00,-2.507755770191471556e-01
-1.774761567185662692e+00,-1.435401593053330149e+00,2.423326498692268682e+00,2.192724363200467597e+00,-2.929041055429444818e+00,6.176769847177154132e-02
-2.324093657664050738e+00,-2.392815664184320568e+00,-1.310106010258472731e+00,4.639920901135843323e-01,-2.388958086002006986e+00,-9.963548556587387139e-02
-1.605646453815484431e+00,-2.223912068898395322e+00,-2.380928120387073577e+00,1.388639290395579096e+00,-3.106657110314885006e+00,-1.021977534874112525e-01
-1.448919051719999018e+00,-2.743374460015964633e+00,-1.656657647288806601e+00,9.238512231551194720e-01,3.020018633326085666e+00,-3.347922840329353722e-01
-1.530985597793250497e+00,-2.727106488820036034e+00,-1.502047915861186578e+00,8.616144695662415476e-01,3.103977461112904290e+00,-2.275874413218007541e-01
-1.525639892686263543e+00,-2.781674259532707527e+00,-1.393311888088738959e+00,1.076400099006336042e+00,3.097591054317904380e+00,4.302910225589628990e-02
-1.525645351333403177e+00,-2.772090957040338477e+00,-1.407102421808443582e+00,1.036490833861118732e+00,3.096483434606232432e+00,-1.109885948869606060e-03
-1.525641674933227110e+00,-2.772041913811015501e+00,-1.406766073047018617e+00,1.037216450656868849e+00,3.096438029530625524e+00,1.117480678100753189e-06
