# time, joint_angles
0.000000000000000000e+00 -1.429556791395287553e-02 -6.537783253289018992e-01 1.153034897375798451e+00 -2.992567031045308967e-01 8.570443317421733154e-02 1.000001310714817432e-01
0.000000000000000000e+00 -1.429556791395287553e-02 -6.537783253289018992e-01 1.153034897375798451e+00 -2.992567031045308967e-01 8.570443317421733154e-02 1.000001310714817432e-01
1.000000000000000021e-02 -1.429556791395287553e-02 -6.537783253289018992e-01 1.153034897375798451e+00 -2.992567031045308967e-01 8.570443317421733154e-02 1.000001310714817432e-01
1.000000000000000021e-02 -1.429556791395287553e-02 -6.537783253289018992e-01 1.153034897375798451e+00 -2.992567031045308967e-01 8.570443317421733154e-02 1.000001310714817432e-01
2.000000000000000042e-02 -1.432677609501502650e-02 -6.537090764075917937e-01 1.152916026123653070e+00 -2.991429621270829120e-01 8.523840402451499099e-02 9.313921501008773363e-02
2.000000000000000042e-02 -1.432677609501502650e-02 -6.537090764075917937e-01 1.152916026123653070e+00 -2.991429621270829120e-01 8.523840402451499099e-02 9.313921501008773363e-02
2.999999999999999889e-02 -1.438620498403305609e-02 -6.535746775702061528e-01 1.152691552989637769e+00 -2.993899257793218305e-01 8.433719143784189354e-02 8.588652113694361656e-02
2.999999999999999889e-02 -1.438620498403305609e-02 -6.535746775702061528e-01 1.152691552989637769e+00 -2.993899257793218305e-01 8.433719143784189354e-02 8.588652113694361656e-02
4.000000000000000083e-02 -1.447115996932493535e-02 -6.533752146331461841e-01 1.152354528578696025e+00 -3.000227788853204181e-01 8.303127496418313824e-02 7.903438413974421539e-02
4.000000000000000083e-02 -1.447115996932493535e-02 -6.533752146331461841e-01 1.152354528578696025e+00 -3.000227788853204181e-01 8.303127496418313824e-02 7.903438413974421539e-02
5.000000000000000278e-02 -1.457902280980068709e-02 -6.531105820113844995e-01 1.151896604521308154e+00 -3.010111327047082508e-01 8.135109361141554252e-02 7.265277523345090027e-02
5.000000000000000278e-02 -1.457902280980068709e-02 -6.531105820113844995e-01 1.151896604521308154e+00 -3.010111327047082508e-01 8.135109361141554252e-02 7.265277523345090027e-02
6.000000000000000472e-02 -1.470723137257586369e-02 -6.527809614889638068e-01 1.151310418362535781e+00 -3.023192971814338548e-01 7.932698327380702241e-02 6.672170282235020955e-02
6.000000000000000472e-02 -1.470723137257586369e-02 -6.527809614889638068e-01 1.151310418362535781e+00 -3.023192971814338548e-01 7.932698327380702241e-02 6.672170282235020955e-02
