# time, joint_torque_cmds
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-02 -2.678009864133712361e-03 -4.822931970395814005e+01 -1.487261223876024729e+01 -9.882878423962586645e-01 -1.102011971934711898e+00 -1.164680744898706433e+00
1.000000000000000021e-02 -2.678009864133712361e-03 -4.822931970395814005e+01 -1.487261223876024729e+01 -9.882878423962586645e-01 -1.102011971934711898e+00 -1.164680744898706433e+00
2.000000000000000042e-02 4.427573062422610452e-04 -4.823624466888286122e+01 -1.486072473946242489e+01 -9.996622711463865052e-01 -1.055409127811791192e+00 -4.785891690816285182e-01
2.000000000000000042e-02 4.427573062422610452e-04 -4.823624466888286122e+01 -1.486072473946242489e+01 -9.996622711463865052e-01 -1.055409127811791192e+00 -4.785891690816285182e-01
2.999999999999999889e-02 3.632929627023034208e-03 -4.824517405241909529e+01 -1.485047577895594806e+01 -9.601267008243873358e-01 -1.006767469601694165e+00 -3.679163791752939616e-01
2.999999999999999889e-02 3.632929627023034208e-03 -4.824517405241909529e+01 -1.485047577895594806e+01 -9.601267008243873358e-01 -1.006767469601694165e+00 -3.679163791752939616e-01
4.000000000000000083e-02 6.881193271025565564e-03 -4.825694620536764745e+01 -1.483871565547497617e+01 -9.141792963398090999e-01 -9.563756116112933636e-01 -3.321436914931391593e-01
4.000000000000000083e-02 6.881193271025565564e-03 -4.825694620536764745e+01 -1.483871565547497617e+01 -9.141792963398090999e-01 -9.563756116112933636e-01 -3.321436914931391593e-01
5.000000000000000278e-02 1.016313528230064489e-02 -4.827170165896878729e+01 -1.482513134914620423e+01 -8.676570442407808281e-01 -9.045482918439218256e-01 -3.072729783302818318e-01
5.000000000000000278e-02 1.016313528230064489e-02 -4.827170165896878729e+01 -1.482513134914620423e+01 -8.676570442407808281e-01 -9.045482918439218256e-01 -3.072729783302818318e-01
6.000000000000000472e-02 1.345372378831146548e-02 -4.828946777858937622e+01 -1.480978841605963581e+01 -8.214390671808755595e-01 -8.516272088576116728e-01 -2.850796712180724279e-01
6.000000000000000472e-02 1.345372378831146548e-02 -4.828946777858937622e+01 -1.480978841605963581e+01 -8.214390671808755595e-01 -8.516272088576116728e-01 -2.850796712180724279e-01
7.000000000000000666e-02 1.672915869152971635e-02 -4.831024697204794194e+01 -1.479279142506030098e+01 -7.757641954590238642e-01 -7.979159400200583896e-01 -2.644158680677142215e-01
7.000000000000000666e-02 1.672915869152971635e-02 -4.831024697204794194e+01 -1.479279142506030098e+01 -7.757641954590238642e-01 -7.979159400200583896e-01 -2.644158680677142215e-01
8.000000000000000167e-02 1.996704780471096966e-02 -4.833402022929345776e+01 -1.477425608786998801e+01 -7.307711434223586044e-01 -7.437103196161937158e-01 -2.450674422207075320e-01
