# time, ang_and_lin_err
0.000000000000000000e+00 7.973907620683116093e-01 2.668164998790913400e-01
0.000000000000000000e+00 7.973907620683116093e-01 2.668164998790913400e-01
1.000000000000000021e-03 7.973907620683116093e-01 2.668164998790913400e-01
1.000000000000000021e-03 7.973907620683116093e-01 2.668164998790913400e-01
2.000000000000000042e-03 7.973907620683116093e-01 2.668164998711561320e-01
2.000000000000000042e-03 7.973907620683116093e-01 2.668164998711561320e-01
3.000000000000000062e-03 6.053138602111608479e-01 2.632232125444706194e-01
3.000000000000000062e-03 6.053138602111608479e-01 2.632232125444706194e-01
4.000000000000000083e-03 5.354606249206749213e-01 2.612995932095981688e-01
4.000000000000000083e-03 5.354606249206749213e-01 2.612995932095981688e-01
5.000000000000000104e-03 5.182038376565364368e-01 2.599466818575648097e-01
5.000000000000000104e-03 5.182038376565364368e-01 2.599466818575648097e-01
6.000000000000000125e-03 5.226768177881864208e-01 2.588367874895322052e-01
6.000000000000000125e-03 5.226768177881864208e-01 2.588367874895322052e-01
7.000000000000000146e-03 5.351027364065893410e-01 2.578464327353740537e-01
7.000000000000000146e-03 5.351027364065893410e-01 2.578464327353740537e-01
8.000000000000000167e-03 5.494033932588678892e-01 2.569210816948573339e-01
8.000000000000000167e-03 5.494033932588678892e-01 2.569210816948573339e-01
9.000000000000001055e-03 5.629547958901701676e-01 2.560335477192845488e-01
9.000000000000001055e-03 5.629547958901701676e-01 2.560335477192845488e-01
1.000000000000000194e-02 7.552092524503731807e-01 2.556274049741911192e-01
1.000000000000000194e-02 7.552092524503731807e-01 2.556274049741911192e-01
1.100000000000000283e-02 8.354336074912941390e-01 2.523635077588610720e-01
1.100000000000000283e-02 8.354336074912941390e-01 2.523635077588610720e-01
1.200000000000000372e-02 1.053752769101000686e+00 2.519467310020636619e-01
1.200000000000000372e-02 1.053752769101000686e+00 2.519467310020636619e-01
1.300000000000000461e-02 1.126463921682811398e+00 2.496295720528200757e-01
1.300000000000000461e-02 1.126463921682811398e+00 2.496295720528200757e-01
1.400000000000000550e-02 1.135160159864235796e+00 2.463928768649894518e-01
1.400000000000000550e-02 1.135160159864235796e+00 2.463928768649894518e-01
1.500000000000000638e-02 1.116713469987557161e+00 2.413289432093519149e-01
1.500000000000000638e-02 1.116713469987557161e+00 2.413289432093519149e-01
1.600000000000000727e-02 9.091276129953809182e-01 2.340873216922464140e-01
1.600000000000000727e-02 9.091276129953809182e-01 2.340873216922464140e-01
1.700000000000000816e-02 9.938992741966844457e-01 2.323932521129548623e-01
1.700000000000000816e-02 9.938992741966844457e-01 2.323932521129548623e-01
1.800000000000000905e-02 8.215021587043253026e-01 2.256281365428103591e-01
1.800000000000000905e-02 8.215021587043253026e-01 2.256281365428103591e-01
1.900000000000000994e-02 9.229425124104659872e-01 2.238193299565330863e-01
1.900000000000000994e-02 9.229425124104659872e-01 2.238193299565330863e-01
2.000000000000001082e-02 7.599928112157758875e-01 2.193968436237891673e-01
2.000000000000001082e-02 7.599928112157758875e-01 2.193968436237891673e-01
2.100000000000001171e-02 6.673559014603539508e-01 2.165003000364608965e-01
2.100000000000001171e-02 6.673559014603539508e-01 2.165003000364608965e-01
2.200000000000001260e-02 4.489916169760584386e-01 2.136354638452161725e-01
2.200000000000001260e-02 4.489916169760584386e-01 2.136354638452161725e-01
2.300000000000001349e-02 2.316096845491175671e-01 2.100248356566281338e-01
2.300000000000001349e-02 2.316096845491175671e-01 2.100248356566281338e-01
2.400000000000001438e-02 2.090720830704621835e-01 2.071623336815671956e-01
2.400000000000001438e-02 2.090720830704621835e-01 2.071623336815671956e-01
2.500000000000001527e-02 2.185330271289116499e-01 2.053994802913568507e-01
2.500000000000001527e-02 2.185330271289116499e-01 2.053994802913568507e-01
2.600000000000001615e-02 2.275662797740514720e-01 2.043970422413711463e-01
2.600000000000001615e-02 2.275662797740514720e-01 2.043970422413711463e-01
2.700000000000001704e-02 2.364339874997282709e-01 2.039980886660087978e-01
2.700000000000001704e-02 2.364339874997282709e-01 2.039980886660087978e-01
2.800000000000001793e-02 2.456137563657295464e-01 2.040980674353308211e-01
2.800000000000001793e-02 2.456137563657295464e-01 2.040980674353308211e-01
2.900000000000001882e-02 2.544412672222345906e-01 2.046160072055628887e-01
2.900000000000001882e-02 2.544412672222345906e-01 2.046160072055628887e-01
3.000000000000001971e-02 2.622295894706367925e-01 2.054864886050733752e-01
3.000000000000001971e-02 2.622295894706367925e-01 2.054864886050733752e-01
3.100000000000002059e-02 2.686226297955376929e-01 2.066497616127652148e-01
3.100000000000002059e-02 2.686226297955376929e-01 2.066497616127652148e-01
3.200000000000002148e-02 2.736154780641283368e-01 2.080527550943211401e-01
3.200000000000002148e-02 2.736154780641283368e-01 2.080527550943211401e-01
3.300000000000002237e-02 2.774306530453376496e-01 2.096466204782070353e-01
3.300000000000002237e-02 2.774306530453376496e-01 2.096466204782070353e-01
3.400000000000002326e-02 2.804019473028240284e-01 2.113854105947589046e-01
3.400000000000002326e-02 2.804019473028240284e-01 2.113854105947589046e-01
3.500000000000002415e-02 2.828976395340248584e-01 2.132254575724948920e-01
3.500000000000002415e-02 2.828976395340248584e-01 2.132254575724948920e-01
3.600000000000002504e-02 2.852645883430412477e-01 2.151251848210933570e-01
3.600000000000002504e-02 2.852645883430412477e-01 2.151251848210933570e-01
3.700000000000002592e-02 2.877937310840384399e-01 2.170451776307034397e-01
3.700000000000002592e-02 2.877937310840384399e-01 2.170451776307034397e-01
3.800000000000002681e-02 2.906988230375319726e-01 2.189484004580825871e-01
3.800000000000002681e-02 2.906988230375319726e-01 2.189484004580825871e-01
3.900000000000002770e-02 2.941066349576554328e-01 2.208004790511370330e-01
3.900000000000002770e-02 2.941066349576554328e-01 2.208004790511370330e-01
4.000000000000002859e-02 2.980570353617763568e-01 2.225699853332361033e-01
4.000000000000002859e-02 2.980570353617763568e-01 2.225699853332361033e-01
4.100000000000002948e-02 3.025111205568388750e-01 2.242286798178926288e-01
4.100000000000002948e-02 3.025111205568388750e-01 2.242286798178926288e-01
4.200000000000003036e-02 3.073649944935593625e-01 2.257516820256922352e-01
4.200000000000003036e-02 3.073649944935593625e-01 2.257516820256922352e-01
4.300000000000003125e-02 3.124664992598090163e-01 2.271175536908691395e-01
4.300000000000003125e-02 3.124664992598090163e-01 2.271175536908691395e-01
4.400000000000003214e-02 3.176323753616815959e-01 2.283080052763633294e-01
4.400000000000003214e-02 3.176323753616815959e-01 2.283080052763633294e-01
4.500000000000003303e-02 3.226635078677022594e-01 2.293083762001427439e-01
4.500000000000003303e-02 3.226635078677022594e-01 2.293083762001427439e-01
4.600000000000003392e-02 3.273588481204407485e-01 2.301071905199897349e-01
4.600000000000003392e-02 3.273588481204407485e-01 2.301071905199897349e-01
4.700000000000003481e-02 3.315252750169204732e-01 2.306959408397394051e-01
4.700000000000003481e-02 3.315252750169204732e-01 2.306959408397394051e-01
4.800000000000003569e-02 3.349844726316296706e-01 2.310688314113223674e-01
4.800000000000003569e-02 3.349844726316296706e-01 2.310688314113223674e-01
4.900000000000003658e-02 3.375773215845427888e-01 2.312224963061720873e-01
4.900000000000003658e-02 3.375773215845427888e-01 2.312224963061720873e-01
5.000000000000003747e-02 3.391663235810855603e-01 2.311557077571379792e-01
5.000000000000003747e-02 3.391663235810855603e-01 2.311557077571379792e-01
5.100000000000003836e-02 3.396365664281734698e-01 2.308690871748282636e-01
5.100000000000003836e-02 3.396365664281734698e-01 2.308690871748282636e-01
5.200000000000003925e-02 3.388956655110900718e-01 2.303648286305366721e-01
5.200000000000003925e-02 3.388956655110900718e-01 2.303648286305366721e-01
5.300000000000004013e-02 3.368730268636244696e-01 2.296464419700890436e-01
5.300000000000004013e-02 3.368730268636244696e-01 2.296464419700890436e-01
5.400000000000004102e-02 3.335186895630704584e-01 2.287185203340968143e-01
5.400000000000004102e-02 3.335186895630704584e-01 2.287185203340968143e-01
5.500000000000004191e-02 3.288019316136326364e-01 2.275865348055874093e-01
5.500000000000004191e-02 3.288019316136326364e-01 2.275865348055874093e-01
5.600000000000004280e-02 3.227097664680239064e-01 2.262566572262247611e-01
5.600000000000004280e-02 3.227097664680239064e-01 2.262566572262247611e-01
5.700000000000004369e-02 3.152454157736643836e-01 2.247356109156174453e-01
5.700000000000004369e-02 3.152454157736643836e-01 2.247356109156174453e-01
5.800000000000004458e-02 3.064268153068261391e-01 2.230305480645435601e-01
5.800000000000004458e-02 3.064268153068261391e-01 2.230305480645435601e-01
5.900000000000004546e-02 2.962851927844930011e-01 2.211489519062962705e-01
5.900000000000004546e-02 2.962851927844930011e-01 2.211489519062962705e-01
6.000000000000004635e-02 2.848637463074469300e-01 2.190985613483579786e-01
6.000000000000004635e-02 2.848637463074469300e-01 2.190985613483579786e-01
6.100000000000004724e-02 2.722164495119204219e-01 2.168873155170161771e-01
6.100000000000004724e-02 2.722164495119204219e-01 2.168873155170161771e-01
6.200000000000004813e-02 2.584070142963185712e-01 2.145233155826491434e-01
