# time, joint_torque_cmds
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.000000000000000021e-03 -2.024051453676270000e+02 1.279635904959459936e+01 -2.018073098167303669e+02 2.670668407791366008e+03 -1.732819185830882418e+02 -3.350443711995522335e+03
1.000000000000000021e-03 -2.024051453676270000e+02 1.279635904959459936e+01 -2.018073098167303669e+02 2.670668407791366008e+03 -1.732819185830882418e+02 -3.350443711995522335e+03
2.000000000000000042e-03 -2.012349099708625886e+02 -2.579504183967719086e+02 -1.564145092488930686e+02 -5.111813251507877567e+02 -1.934233986361442987e+02 2.007460818358828192e+03
2.000000000000000042e-03 -2.012349099708625886e+02 -2.579504183967719086e+02 -1.564145092488930686e+02 -5.111813251507877567e+02 -1.934233986361442987e+02 2.007460818358828192e+03
3.000000000000000062e-03 -2.005042796951711637e+02 -2.575904419131133523e+02 -1.590328584995407084e+02 -4.186297210107100000e+02 -1.862387738625119482e+02 8.800200506182678737e+02
3.000000000000000062e-03 -2.005042796951711637e+02 -2.575904419131133523e+02 -1.590328584995407084e+02 -4.186297210107100000e+02 -1.862387738625119482e+02 8.800200506182678737e+02
4.000000000000000083e-03 -1.993580784601639095e+02 -2.573777573873161941e+02 -1.602428484488937670e+02 -3.742632582212511352e+02 -1.769638242510501414e+02 3.713019801591398164e+02
4.000000000000000083e-03 -1.993580784601639095e+02 -2.573777573873161941e+02 -1.602428484488937670e+02 -3.742632582212511352e+02 -1.769638242510501414e+02 3.713019801591398164e+02
5.000000000000000104e-03 -1.979819539175221905e+02 -2.569365350226176474e+02 -1.613284449906421116e+02 -3.488998066498390926e+02 -1.668617014575902147e+02 1.407903039293678944e+02
5.000000000000000104e-03 -1.979819539175221905e+02 -2.569365350226176474e+02 -1.613284449906421116e+02 -3.488998066498390926e+02 -1.668617014575902147e+02 1.407903039293678944e+02
6.000000000000000125e-03 -1.964531181946342997e+02 -2.564874930936854298e+02 -1.623333930369531117e+02 -3.322081657249028126e+02 -1.563050884767642401e+02 3.807554658769940659e+01
6.000000000000000125e-03 -1.964531181946342997e+02 -2.564874930936854298e+02 -1.623333930369531117e+02 -3.322081657249028126e+02 -1.563050884767642401e+02 3.807554658769940659e+01
7.000000000000000146e-03 -1.948141845789723448e+02 -2.559551010072544841e+02 -1.634598038108624110e+02 -3.187448652498789556e+02 -1.454384030094738876e+02 -6.799590191388659832e+00
7.000000000000000146e-03 -1.948141845789723448e+02 -2.559551010072544841e+02 -1.634598038108624110e+02 -3.187448652498789556e+02 -1.454384030094738876e+02 -6.799590191388659832e+00
8.000000000000000167e-03 -1.930869892810818556e+02 7.086620960492467702e+00 -1.503553420905654150e+02 2.558964903628123920e+03 -1.057502296646774198e+02 3.115737519497173707e+03
